formattedAddress,googleMapsUri,airport,distanceFromFlightpath,averageAltitude,distanceFromAirport,path_id,latitude,longitude,displayName,editorialSummary
"1400 E Prospect St, Seattle, WA 98112, USA",https://maps.google.com/?cid=16375858134107859428,SEA,0.0835895273333472,3234.74,12.58796184067307,SEA0,47.6311493,-122.31447229999999,Volunteer Park Dahlia Garden,
"Asotin Pl NE, Seattle, WA 98105, USA",https://maps.google.com/?cid=17981768678056828769,SEA,0.19425309353496556,3648.4102564102564,14.211632327644805,SEA0,47.654677,-122.31187969999999,Robinson Center Lawn,
"Su Campus Walk, Seattle, WA 98122, USA",https://maps.google.com/?cid=1890750809946440729,SEA,0.1418290460290531,2831.6724137931033,11.181402897139437,SEA0,47.6106743,-122.3194967,Healing Garden,
"300 10th Ave S, Seattle, WA 98104, USA",https://maps.google.com/?cid=3890933032026760339,SEA,0.1483050615542648,2604.9866666666667,10.439935680411095,SEA0,47.599924300000005,-122.31973529999999,Yesler Terrace Hillclimb,
"1117 NE Boat St, Seattle, WA 98105, USA",https://maps.google.com/?cid=6234575102704488807,SEA,0.006168588156243163,3655.9811320754716,14.034388390335625,SEA0,47.6520661,-122.31599080000001,Fritz Hedges Waterway Park,
"1514 E Howell St, Seattle, WA 98122, USA",https://maps.google.com/?cid=15829166654731159147,SEA,0.21883931747003865,2961.659574468085,11.679966384034445,SEA0,47.6180356,-122.3116873,1514 E Howell St,
"1514 E Howell St, Seattle, WA 98122, USA",https://maps.google.com/?cid=1465486907699242621,SEA,0.21515029354376897,2963.122448979592,11.680220830837527,SEA0,47.6180387,-122.3117665,Howell Collective P-Patch,
"Froula Playground, 7200 12th Ave NE, Seattle, WA 98115, USA",https://maps.google.com/?cid=4850309773463794989,SEA,0.029718559364881453,4044.0,16.02125140441869,SEA0,47.6808392,-122.3151899,Froula Park,
"2524 16th Ave S, Seattle, WA 98144, USA",https://maps.google.com/?cid=10954098991478575096,SEA,0.24969758427778924,2271.1304347826085,9.087568855709893,SEA0,47.58051570000001,-122.31137979999998,Cesar Chavez Demo Garden,
"1176 NE 82nd St, Seattle, WA 98115, USA",https://maps.google.com/?cid=6078746348754389049,SEA,0.036402359686734886,4243.892857142857,16.593169816225142,SEA0,47.6891204,-122.31497209999999,Maple Leaf Park Ballfields,
"14th Ave, Seattle, WA 98122, USA",https://maps.google.com/?cid=15954116429142683870,SEA,0.12002857753364285,2675.5081967213114,10.639199817492816,SEA0,47.602945999999996,-122.31395049999999,Squire Park P-Patch Community Garden,
"13002 10th Ave NE, Seattle, WA 98125, USA",https://maps.google.com/?cid=3385117631889953585,SEA,0.1330675112023104,4451.857142857143,17.792261706390423,SEA0,47.7064296,-122.31845910000001,Beaver Pond Natural Area,
